Company Name,GICS Sector Name,Year,ESG,E,S,G,ROE,ROA,Q_Ratio
Eurazeo SE,Financials,2016,43.7531596746401,55.0891512361945,60.2075953384392,31.7182130584192,0.09570000000000001,0.03042532579589966,0.374723747152632
Euronext NV,Financials,2016,44.6368200418327,63.0855673846082,46.1047171000126,42.0871459694989,0.3407,0.2361,3.941476084329069
Everest Group Ltd,Financials,2016,37.7307795023204,20.3940886699507,22.7887163669577,67.7401129943503,0.045700000000000005,0.015912653010843773,0.3851797103585857
F5 Inc,Information Technology,2016,46.2194942258643,7.43405275779377,61.4568470912148,44.7340728100114,0.4497,0.2268,3.367099120351433
Factset Research Systems Inc,Financials,2016,45.0791529991678,0.0,49.5313224545675,70.9456769055746,0.5377000000000001,0.23809999999999998,5.3341220032052306
Fair Isaac Corp,Information Technology,2016,32.261964762001,1.45299145299145,37.4888853222362,37.0036973833902,0.36090000000000005,0.1273,3.6614990337840982
Fairfax Financial Holdings Ltd,Financials,2016,22.3433907766833,19.8245614035088,27.1762740183793,24.1528239202658,0.14730000000000001,0.032400000000000005,0.4281923005511245
Fidelity National Financial Inc,Financials,2016,26.4615835566972,20.3940886699507,32.894275832123,27.7773037542662,0.121,0.0535,1.0824005608587643
Fidelity National Information Services Inc,Financials,2016,29.0724836345325,0.0,58.0,10.7807167235495,0.1441,0.0587,1.280832258158281
Fifth Third Bancorp,Financials,2016,58.2834827585698,64.9752648761241,59.4404448809398,61.6483432555562,0.1201,0.0138,0.15066993947902957
FinecoBank Banca Fineco SpA,Financials,2016,59.7861033884114,84.9846782431052,54.8768090817596,58.5755420054201,0.30920000000000003,0.011205228301328326,0.2578284048222006
First Solar Inc,Information Technology,2016,65.6430509931746,69.0257352941176,75.0204248366013,54.3074430440313,0.0529,0.0397,1.02721455642005
Fiserv Inc,Financials,2016,24.8797559287027,0.0,22.9446640316205,44.7682025028442,0.41840000000000005,0.1101,2.655983335136544
Fortinet Inc,Information Technology,2016,42.1468219967144,8.38452525650712,58.8117003657615,37.9251990898749,0.2588,0.084,7.7885428848986615
Franklin Resources Inc,Financials,2016,48.909711170946,63.4015553447408,48.7289452681984,53.4826507394767,0.1382,0.1009,1.3663546951288923
Fujifilm Holdings Corp,Information Technology,2016,56.6133061820645,71.4954958600105,46.5848358653065,47.3141235655334,0.057,0.03722,0.6356137091367556
Fujitsu Ltd,Information Technology,2016,74.3667267166423,72.7144687262886,78.2597654137704,79.8387847539252,0.10041,0.02773,0.4145118577059434
Gartner Inc,Information Technology,2016,44.1033333561346,0.0,34.1096691826964,65.9399886234358,0.57,0.0617,1.5328105913246879
Gen Digital Inc,Information Technology,2016,53.0430461990471,71.7481029137496,76.2750964333586,53.3971004409511,0.21280000000000002,0.0509,0.9572299236084516
Gjensidige Forsikring ASA,Financials,2016,53.4641153848526,61.8316430020284,49.8891677445288,62.1666666666667,0.1967,0.0317,0.5572658293193674
Global Payments Inc,Financials,2016,15.4326135615503,0.0,18.3205322206384,22.5453247680229,0.1942,0.0527,1.2272928604579572
Globe Life Inc,Financials,2016,42.6625060111209,20.3940886699507,35.2165840657613,65.5702502844141,0.133,0.037599999999999995,0.44609963033927386
GoDaddy Inc,Information Technology,2016,35.1038792403134,0.0,53.9625640024926,29.3956200227531,0.08259999999999999,0.0091,2.7631433016423492
Goldman Sachs Group Inc,Financials,2016,30.5396499340525,97.2552030263636,68.9991272408208,40.0275743994602,0.1107,0.0091,0.10481933295596743
Great-West Lifeco Inc,Financials,2016,50.8039777001257,45.835265140539,57.8907571832842,50.9903353796198,0.10980000000000001,0.0060999999999999995,0.1078922250018846
Groep Brussel Lambert NV,Financials,2016,14.7026657552973,10.15625,17.0089858793325,17.9761904761905,0.0449,0.037737039460412417,0.757797126830693
HP Inc,Information Technology,2016,66.3551156252999,57.7584646921609,79.3272121112751,76.6576329689735,-0.7715000000000001,0.0968,1.0502308635150246
HSBC Holdings PLC,Financials,2016,42.2294741495727,96.220633299285,65.5123873209371,95.0004139758238,0.0735,0.0102,0.07695365566822306
Halma PLC,Information Technology,2016,57.9249466246045,44.3254767917073,60.0292089935317,73.3246398410333,0.2137,0.1142,6.25736364328316
Hang Seng Bank Ltd,Financials,2016,69.4786828210287,84.4509203068357,74.1981249057885,64.6230554447547,0.1368,0.01402,0.34159035165856105
Hannover Rueck SE,Financials,2016,60.3431300409248,84.6000193180721,73.5880819735761,46.4268828098615,0.1094,0.0154,0.20984558905339637
Hargreaves Lansdown PLC,Financials,2016,50.0529526959994,29.7998430600939,42.7290292771034,67.5742396644036,0.7553,0.2658,23.50925728724852
Hartford Insurance Group Inc,Financials,2016,63.9689391233579,76.8643388389839,55.4417775914475,77.8810482101274,0.067,0.0045000000000000005,0.08912424522436296
Helvetia Holding AG,Financials,2016,38.9229212035105,45.1882063170096,43.2672526090407,38.5641357492091,0.098,0.00885,0.12061289822956596
Hewlett Packard Enterprise Co,Information Technology,2016,67.5061446340276,55.1854810207111,68.6915887850467,75.659322242474,0.0859,0.0334,0.31797342893029484
Hexagon AB,Information Technology,2016,28.6596284216076,25.9658697158697,54.257155114298,16.8126036484246,0.1452,0.08058,2.4086662638550798
Hiscox Ltd,Financials,2016,50.4648953812845,41.4823239640684,29.9104616167817,84.2372881355933,0.0147,0.0038,0.7963655063107498
Hong Kong Exchanges and Clearing Ltd,Financials,2016,67.1004737509045,57.2233231439513,73.0371552717921,70.3111288392501,0.21295000000000003,0.02621,3.6483799133516612
HubSpot Inc,Information Technology,2016,44.4040138877201,0.0,68.943329095688,36.5941410693971,0.0594,0.020099999999999996,50.32131523358365
Huntington Bancshares Inc,Financials,2016,57.4800762189401,29.8293576879168,60.4545971756742,72.9032161598846,0.11199999999999999,0.0104,0.1510637649028171
IG Group Holdings PLC,Financials,2016,48.8674322974977,28.7537214668025,33.6892510606124,72.9793840039742,0.242,0.2374807114526258,3.8395317334936445
IGM Financial Inc,Financials,2016,51.8704360041687,71.2589976927491,74.5081278615533,35.7054404319297,0.15539999999999998,0.0463,0.700578484936963
ING Groep NV,Financials,2016,82.5278608502783,93.1619566451027,74.8239410073786,90.9934640522876,0.0989,0.0059,0.04649172796099201
IP Group PLC,Financials,2016,54.3591561464286,53.9674174015905,67.1720502373252,49.1567312468952,-0.009760541384695462,-0.026505215359167347,5.885721392267223
Industrivarden AB,Financials,2016,23.0497671133963,18.6197916666667,24.9679075738126,26.4643449419569,0.1748,0.1815315634820468,1.0460821877165891
Infineon Technologies AG,Information Technology,2016,73.6384828484913,76.4351841041527,94.5152275013298,71.8439716312057,0.1814,0.1016,4.104570921678658
Infratil Ltd,Financials,2016,44.8326729991129,47.4160206718347,42.1793567317191,49.9425287356322,0.27474,0.011699999999999999,0.3042125360398999
Insurance Australia Group Ltd,Financials,2016,81.0380123604978,77.2274702984642,89.0545649717644,82.5773747841105,0.1565,0.03445,0.5199385273460425
Intact Financial Corp,Financials,2016,56.2481997927089,33.0215396503429,54.2454369862398,73.1250060043616,0.11779999999999999,0.029825033303239427,0.5818082263751025
Intel Corp,Information Technology,2016,87.4821206011026,90.7233631438846,90.4269135315929,85.5398855287005,0.2477,0.1416,1.752783389723235
Intercontinental Exchange Inc,Financials,2016,69.7305150128825,72.4595645503203,61.434767085311,82.2937137167632,0.1073,0.0219,0.5274385027414903
Intermediate Capital Group PLC,Financials,2016,41.5478879559347,47.3840093207826,35.5033926279113,53.0225358397947,0.1678,0.0388,1.0566692740650225
International Business Machines Corp,Information Technology,2016,76.0271140743783,80.3996128702939,96.3477960999541,57.2169993580244,0.7218000000000001,0.1065,1.1330523725450636
Intesa Sanpaolo SpA,Financials,2016,76.7808715375906,94.347974123255,89.2704752520952,54.6510840108401,0.0755,0.005,0.06264704314899941
Intuit Inc,Information Technology,2016,77.7477157737315,51.0923147677854,80.0651378378343,81.1476109215017,0.9145,0.27649999999999997,9.915542144542773
Invesco Ltd,Financials,2016,56.1299710933078,48.570900083639,59.2822674791729,64.6387332077239,0.138,0.0385,0.46969413069645516
Investec PLC,Financials,2016,53.7963293315666,95.9570528792912,69.5647391005887,52.3240549636489,0.1151,0.0092,0.08674777450116901
Investor AB,Financials,2016,35.8361541574424,1.69270833333333,41.3992297817715,68.4543946932007,0.0649,0.029212226463887356,0.9831435946186045
JPMorgan Chase & Co,Financials,2016,43.7606258244781,81.7667754878594,88.3345122558746,79.6714931009141,0.0986,0.009899999999999999,0.14645265756409062
Jabil Inc,Information Technology,2016,65.3214665462472,68.0520118020118,57.2678895536038,70.4964661224504,0.0489,0.0109,0.41839164266025713
Jack Henry & Associates Inc,Financials,2016,25.203572620934,0.0,31.4428624158581,27.3919226393629,0.2403,0.1308,4.732112777686104
Japan Exchange Group Inc,Financials,2016,51.7902513134901,22.281053894426,49.1827523174577,67.7286195105359,0.16399999999999998,0.0010199999999999999,1.7457975001406583
Japan Post Holdings Co Ltd,Financials,2016,46.5938384640996,32.5999710228919,28.6578226301526,78.9818423074237,-0.002,0.003,0.014624249187376964
Julius Baer Gruppe AG,Financials,2016,54.8431654781828,67.0522141440846,45.2981770759779,73.5526315789474,0.14444,0.0083,0.2286367542811138
Juniper Networks Inc,Information Technology,2016,59.415848609335,76.6307773109244,69.0490824557078,40.1345244303543,0.1678,0.083,1.0866050393032196
Jupiter Fund Management PLC,Financials,2016,29.3632390210792,53.0577398311139,37.8832789609032,23.8280344427885,0.2503,0.18510000000000001,3.1600295695754537
Just Group PLC,Financials,2016,20.5633255182611,26.7911474934802,21.2123616871547,24.5282055527957,0.1063,0.0074,0.16637435960876212
Jyske Bank A/S,Financials,2016,42.9095519900614,54.4481497059157,40.5561891707171,56.896551724138,0.09970000000000001,0.0053,0.11107407396705335
KLA Corp,Information Technology,2016,58.3421761434688,47.906207677579,55.5605654917143,75.4549958779318,0.9277,0.1782,2.9798736809116235
Kbc Groep NV,Financials,2016,61.8698826876307,90.2281239359891,74.4863007184227,35.2489177489177,0.15439999999999998,0.0077,0.10520743151082616
KeyCorp,Financials,2016,69.418585103753,77.8966131907308,61.4367952976554,84.6601165366365,0.0926,0.0102,0.1575245177224796
Keyence Corp,Information Technology,2016,6.32923707730108,0.0,7.6808266360505,13.093023255814,0.107,0.147,7.890702562211836
Keysight Technologies Inc,Information Technology,2016,73.6408526151912,75.8554679338765,94.2818754429523,43.9206398585933,0.24170000000000003,0.095,3.6526134983591185
Kinnevik AB,Financials,2016,43.1121058474482,15.234375,73.8475901505427,51.8457711442786,0.0241,0.023399999999999997,0.9709409847901536
Kyocera Corp,Information Technology,2016,68.0166282637886,72.3025474244343,58.4049180624608,75.4755453127546,0.04449,0.03338,1.0259343951946929
LPL Financial Holdings Inc,Financials,2016,42.3626538092211,19.5273063724629,33.7995127483513,61.7050625711036,0.2571,0.0451,1.29207296438482
Lam Research Corp,Information Technology,2016,58.0625146950492,57.0023823793438,55.9191944949946,62.8711518039858,0.2833,0.1476,2.45896426016342
Lancashire Holdings Ltd,Financials,2016,44.976734576343,29.9529121993625,24.6887867399344,80.45197740113,-0.0662,-0.0252,0.7030731583189845
Legal & General Group PLC,Financials,2016,76.0902296294276,91.0985207828256,73.4508407891236,77.4034056411106,0.2464,0.0042,0.03909826188205161
Lion Finance Group PLC,Financials,2016,31.2394060522291,62.8841287962239,32.4786569644187,24.5097146326655,0.1923,0.0311,0.5531572342577632
Lloyds Banking Group PLC,Financials,2016,79.397079670166,93.973442288049,82.6804884165111,71.1476789755478,0.1069,0.004764933829314141,0.043596854643584704
Loews Corp,Financials,2016,31.7304813947544,22.3793827875978,22.4790752691392,52.438850967008,0.0493,0.011584952127258564,0.2116158185429598
Logitech International SA,Information Technology,2016,65.9215918451983,48.4845767575323,69.3553064164605,74.3289800995025,0.2704,0.1553,3.148642274144409
London Stock Exchange Group PLC,Financials,2016,59.8042191452395,81.0297951582868,77.728994273393,44.6766848816029,0.162,0.0009,0.10836419627592206
M&T Bank Corp,Financials,2016,45.1237470664112,29.3611928939093,44.9684527839702,60.103811149033,0.0942,0.0091,0.21701548081919542
MS&AD Insurance Group Holdings Inc,Financials,2016,53.7102691308203,77.6050420168067,57.7114684916802,47.1432129804223,0.078,0.017,0.1143767925233304
MSCI Inc,Financials,2016,25.7915251827061,16.8228872576699,23.4130921116623,35.3275358731984,1.0189,0.1152,3.774395347662419
Macquarie Group Ltd,Financials,2016,79.712563153734,90.0979703219611,71.5972193052464,84.406390328152,0.14453,0.01168,0.16651553969838984
Man Group PLC,Financials,2016,52.1155172325547,18.2694447372428,73.3181183872157,49.6256278633328,0.19879999999999998,0.11380000000000001,0.9994951937237257
Manhattan Associates Inc,Information Technology,2016,23.8723627980866,0.0,13.3203738837747,40.1205065359477,0.7417865063215894,0.4956973106759405,13.043462898786538
Manulife Financial Corp,Financials,2016,69.9978304118364,77.824640200908,64.473175917469,75.0893449001355,0.1206,0.0063,0.0845087225698781
Markel Group Inc,Financials,2016,38.3469734900037,22.3793827875978,34.5973018701245,54.8421501706485,0.0064,0.002,1.2602692057850429
Marketaxess Holdings Inc,Financials,2016,54.6912618649087,17.5356921166977,58.9612298903684,67.4928896473266,0.32520000000000004,0.28809999999999997,13.02935392967008
Marsh & McLennan Companies Inc,Financials,2016,39.511484414681,44.5901671013233,45.589560842679,37.5255305764528,0.2968,0.1054,2.0332831792128836
Marvell Technology Inc,Information Technology,2016,34.2036878646451,40.0315743284493,23.4982657057074,44.8741706703272,0.1507,0.1316,2.0042829743029142
Mastercard Inc,Financials,2016,40.9213951119616,45.799516340563,62.9356886975406,67.108930602958,0.8820999999999999,0.24530000000000002,7.512744530747809
Medibank Private Ltd,Financials,2016,56.6573564937675,43.3647554619053,54.9286582438795,73.7200616034359,0.27255,0.13361,2.217857602079149
Mediobanca Banca di Credito Finanziario SpA,Financials,2016,46.1799458605216,45.7452441262666,46.2385887214356,55.1362281822052,0.0836,0.0118,0.10072715972383649
MetLife Inc,Financials,2016,52.9496393304718,89.8109243697479,70.3141329899532,26.4699024472521,0.07,0.0052,0.0739058791343146
Microchip Technology Inc,Information Technology,2016,65.2911599887815,57.6165356634106,66.8737040329125,71.8895115064106,0.3457,0.1418,2.674115211300903
Micron Technology Inc,Information Technology,2016,58.1554598166444,53.0033189858705,61.4775447964279,58.8565885969306,0.3679,0.1797,1.3455872664885669
Microsoft Corp,Information Technology,2016,48.0636623014016,79.7515159632041,91.0377776545874,94.9657433750015,0.35850000000000004,0.1191,2.6363340362439676
Microstrategy Inc,Information Technology,2016,16.4491726604185,0.0,30.5097952728509,9.27616609783846,0.1079,0.07690000000000001,3.144739092099812
Mitsubishi HC Capital Inc,Financials,2016,30.1445357146893,65.1682055185029,34.5489652580736,21.210605954792,0.084,0.016,0.11995037801276039
Mitsubishi UFJ Financial Group Inc,Financials,2016,55.5947839333961,87.6688230620815,66.8498670965016,91.2004795493168,0.07665,0.00308,0.03892033836776069
Mizrahi Tefahot Bank Ltd,Financials,2016,56.1624167842903,64.2752708846562,67.4984175894038,50.7539682539683,0.102,0.005699999999999999,0.09861824150394763
Mizuho Financial Group Inc,Financials,2016,70.4444127509304,89.2293723754398,56.157493987316,84.7195800451615,0.07200000000000001,0.003,0.023083416873497617
Monolithic Power Systems Inc,Information Technology,2016,28.2705708248126,0.0,37.2155702118726,47.4360068259386,0.2676,0.2194,7.1484246795051565
Moody's Corp,Financials,2016,53.3149113593563,22.0724088019202,43.5503918828293,87.6615491473462,-1.5177,0.1691,3.2805275651020454
Morgan Stanley,Financials,2016,50.1642896751287,86.4606537601162,75.5866505182883,68.2599299678668,0.094,0.0079,0.11137348086509505
Motorola Solutions Inc,Information Technology,2016,79.0582677010852,63.2352941176471,87.4444707762939,79.7315963573269,-0.6822,0.1107,1.7830241365350878
Muenchener Rueckversicherungs-Gesellschaft in Muenchen AG,Financials,2016,69.9595958676189,90.3834637303197,81.0315664840348,51.4893617021277,0.01256,0.0014099999999999998,0.09858917770048412
Murata Manufacturing Co Ltd,Information Technology,2016,62.8311555994422,62.8260070097343,62.4832656792155,63.2934562469446,0.121,0.09545,2.5005947148055596
NCC Group PLC,Information Technology,2016,42.1153802355462,24.1388427719363,53.5081736907235,37.6978804437821,0.0779,0.12699487219772443,4.613270204152245
NEC Corp,Information Technology,2016,69.08670280257,68.255214434693,93.33819350906,81.3894408937107,0.03197,0.01018,0.22749863403574203
NN Group NV,Financials,2016,60.069808493407,78.2129817444219,50.8684002298927,76.4705882352941,0.049699999999999994,0.0059,0.03398500276865691
NTT Data Group Corp,Information Technology,2016,45.7693181009213,69.525228685678,74.0333002330132,14.304115867304,0.085,0.055,0.9356049714013933
NVIDIA Corp,Information Technology,2016,77.0490185824017,72.3149737993488,73.2648200379583,88.9737999203969,0.4404,0.2764,10.431545236188951
NXP Semiconductors NV,Information Technology,2016,65.7071858218517,60.7506570515315,72.1713758778657,60.9891067538126,0.18989999999999999,0.0949,6.1650881260180155
Nasdaq Inc,Financials,2016,67.1937705169992,75.8474052211799,63.3725141531669,74.2011341281438,0.1216,0.046,0.8317809401191872
NatWest Group PLC,Financials,2016,45.4661495050869,80.7680239273101,83.4264810623232,81.493486780372,0.0687,0.0045000000000000005,0.021074329013496096
National Australia Bank Ltd,Financials,2016,55.6820444554291,95.3467256838044,90.6077604080547,89.2143350604491,0.13425,0.0088,0.07823199404223964
National Bank of Canada,Financials,2016,47.4506803000552,76.0583361706957,56.9062285245306,25.0849256900212,0.183,0.0086,0.09527489809238518
NetApp Inc,Information Technology,2016,47.9285065137523,39.2963172404043,53.5579603213642,45.0828049513011,0.2713,0.0786,1.5547163044474877
Nice Ltd,Information Technology,2016,51.5866431506635,3.41880341880342,46.9844438773723,70.0,0.1561,0.0929,3.374471447583099
Nokia Oyj,Information Technology,2016,89.6619741484154,92.8566176470589,88.1584833221796,89.3384615384616,0.1032,0.0435,0.6895017537153961
Nomura Holdings Inc,Financials,2016,83.1942345193696,77.8059918250706,76.5222413575839,95.9446655958284,0.087,0.008,0.04988239036457375
Nomura Research Institute Ltd,Information Technology,2016,62.9839786299918,51.141923761171,56.9142079027834,71.7633421057343,0.107,0.09699999999999999,2.523670154103221
Nordea Bank Abp,Financials,2016,65.2600100679061,84.2910265910927,68.4001430076385,57.9025641025641,0.09300000000000001,0.0051,0.05565952816707718
Northern Trust Corp,Financials,2016,56.7629213265896,64.5147628919106,78.9079775789567,44.5049451911211,0.1091,0.0083,0.16391525015004635
ON Semiconductor Corp,Information Technology,2016,59.4449943638258,59.2527027973661,75.8160335987698,32.6635295059198,0.27140000000000003,0.0885,1.2344453190365665
ORIX Corp,Financials,2016,57.7104308519987,67.908647199372,39.6186292294473,86.6185527328715,0.113,0.024329999999999997,0.22181001097724715
OSB Group PLC,Financials,2016,45.2461221216341,24.8980218577046,53.1175192994539,51.001407517801,0.2545,0.0167,0.27761033407008334
Obic Co Ltd,Information Technology,2016,12.8823238011438,0.0,2.23884338960388,25.9122401847575,0.138,0.16899999999999998,4.599793209691375
Omron Corp,Information Technology,2016,65.686552484239,62.4925223104835,74.2196745315298,58.3315175640757,0.10099999999999999,0.06591,1.9662209049229946
Open Text Corp,Information Technology,2016,59.5107092650567,35.031790658834,54.5532571042791,71.123301985371,0.18789999999999998,0.0819,3.8750476763914965
Oracle Corp,Information Technology,2016,37.4336017546388,77.2557471264368,62.5014421016489,19.0259881096847,0.2286,0.0935,1.449877270040225
Oracle Corp Japan,Information Technology,2016,58.8098721857814,62.1963293432693,49.7753721405093,65.5736434108528,0.34556,0.18295999999999998,7.452621623628614
Otsuka Corp,Information Technology,2016,34.345722376792,36.4040400977427,31.4554714313042,36.2170542635659,0.157,0.126,2.496098165215518
Oversea-Chinese Banking Corporation Ltd,Financials,2016,45.4558046008992,29.9542016329855,41.0705596093031,66.1594202898551,0.11199999999999999,0.011699999999999999,0.1603081077565864
Oxford Instruments PLC,Information Technology,2016,52.4868098471848,40.0637044115305,63.1909606786656,57.0406835127647,0.20329999999999998,0.0644,1.4474116338887324
PNC Financial Services Group Inc,Financials,2016,80.3221656759456,80.3310701195698,79.5354293052734,89.0381618329177,0.0885,0.011000000000000001,0.1803022784937022
PTC Inc,Information Technology,2016,45.1206474355773,6.72631125868536,38.7056553127794,62.1629692832765,0.1592,0.058499999999999996,2.9897394166754223
Palo Alto Networks Inc,Information Technology,2016,25.7136088806407,15.4676258992806,42.8956561138472,13.9917519908988,0.3271,0.0817,32.65879092044217
Paragon Banking Group PLC,Financials,2016,46.4759857258488,44.4985212334849,51.2577123593108,49.1398962300602,0.1186,0.0086,0.10820458424361178
Partners Group Holding AG,Financials,2016,24.0374959452736,53.693358162632,17.9947074389885,21.2000287604257,0.43,0.16152999999999998,19.362400642206463
PayPal Holdings Inc,Financials,2016,40.9400386251674,0.0,56.8115772846131,39.5548919226394,0.151,0.06280000000000001,5.467752414056726
PayPoint plc,Financials,2016,41.6076633050725,35.5413695268768,27.8862571509795,63.3869768133728,0.5724,0.21230000000000002,2.302196645791092
Phoenix Group Holdings PLC,Financials,2016,31.3510336681281,38.2176180817154,59.9118967187304,54.1310647458188,-0.0083,-0.0003,0.02969791313401781
Poste Italiane SpA,Financials,2016,48.3624889559267,61.966966966967,46.3504409289271,34.6527777777778,0.0877,0.0034999999999999996,0.06180366074790879
Power Corporation of Canada,Financials,2016,55.4819958716387,91.4520911813001,71.5688820141183,25.9789511100863,0.08259999999999999,0.0027,0.042655022436510814
Powszechna Kasa Oszczednosci Bank Polski SA,Financials,2016,31.5453706250288,24.2113801598269,28.0395920472125,47.7702320316922,0.0901,0.010700000000000001,0.2541271103020048
Powszechny Zaklad Ubezpieczen SA,Financials,2016,57.3626446482229,38.398990630735,52.4397746682622,76.2252405206565,0.1502,0.0169,0.690155636277905
Principal Financial Group Inc,Financials,2016,53.9056683707304,79.3708586883029,57.9470555647057,40.6478122918528,0.1278,0.0245,0.08023326209311447
Progressive Corp,Financials,2016,54.6184948289676,30.9333043562252,53.921721293066,70.1244903350837,0.1693,0.044000000000000004,0.8464240743666863
Prudential Financial Inc,Financials,2016,68.2442179747682,89.2462088283589,73.8890802102206,55.9129025901046,0.0931,0.0058,0.0585860003653249
Prudential PLC,Financials,2016,63.0074422733844,80.0365111561866,67.9495456854224,63.2788265165314,0.1391,0.0045000000000000005,0.1572133812174396
QBE Insurance Group Ltd,Financials,2016,64.0516277355644,75.6427605524969,54.2313623908845,75.0962003454231,-0.02696,-0.00604,0.22320891818703792
Qualcomm Inc,Information Technology,2016,40.376583140482,66.0782228604638,78.2290197654217,75.027940136209,0.2043,0.1084,1.4411633049625874
Raiffeisen Bank International AG,Financials,2016,49.5994036328159,82.5158391582714,71.4535129245226,13.9583333333333,0.12007999999999999,0.00904,0.06635510347187185
Rathbones Group PLC,Financials,2016,66.4575663072258,69.6767623531617,49.2361490317974,84.2588452834355,0.20370000000000002,0.0273,0.9575584433123817
Raymond James Financial Inc,Financials,2016,41.0660294148371,17.5356921166977,61.100306632503,53.0503412969284,0.145,0.0231,0.3723037444139709
Regions Financial Corp,Financials,2016,52.4405354815513,53.1962052781617,51.5077112534832,70.0217269142662,0.079,0.0104,0.161265285524965
Renesas Electronics Corp,Information Technology,2016,54.8609057917067,76.0788001317995,56.4979258349142,26.698349512303,0.166,0.08,1.8742496624892966
Renishaw PLC,Information Technology,2016,46.5076766899917,29.511871564953,67.790847955283,38.998040514434,0.2146,0.1707,8.842301843358761
Resona Holdings Inc,Financials,2016,61.6797815210223,81.2635212652583,44.8233796245388,81.6550745654081,0.10871,0.00333,0.02660880756642583
Ricoh Co Ltd,Information Technology,2016,54.980474036268,46.3368055555556,47.2273190621815,78.2852852852853,0.003,0.011000000000000001,0.2503269309296254
Roper Technologies Inc,Information Technology,2016,53.2900001467443,49.3327740336708,43.3836000432617,63.0076791808874,0.15410000000000001,0.0681,1.8518469435046334
Royal Bank of Canada,Financials,2016,45.2621794243756,94.4728180683237,83.8921554155531,40.9283703682355,0.16949999999999998,0.009300000000000001,0.1443567897917105
S&P Global Inc,Financials,2016,74.4189946777071,72.8358764214641,61.4568308003158,92.0899424115218,2.6216000000000004,0.1972,4.583236074270557
SAP SE,Information Technology,2016,85.2959851136144,79.8203839457412,98.2020704209451,89.3617021276596,0.20579999999999998,0.1229,3.967908040062729
SBI Holdings Inc,Financials,2016,42.7764363348075,45.4686530105525,37.8130381820473,51.3410852713179,0.087,0.012,0.23481922819993303
SEI Investments Co,Financials,2016,50.3445732067359,50.1290186571098,62.4454992229176,48.9585258829746,0.282,0.29926845133391966,8.63934411917937
STMicroelectronics NV,Information Technology,2016,91.2462699050118,90.7633505347219,95.542869727493,84.7363834422658,0.1704,0.0958,1.4837060798880286
Sage Group PLC,Information Technology,2016,49.8612145350038,25.9104795968741,47.3121524056723,59.2414607389227,0.3106,0.1174,2.916396488284207
Salesforce Inc,Information Technology,2016,55.966575808507,66.8830415119959,62.4250235719758,47.1301949678066,0.1174,0.051399999999999994,3.3588395651382825
Sampo Oyj,Financials,2016,25.6723876889394,82.0706075533662,25.3976073187896,16.8153846153846,0.1788,0.0508,0.7253731993578905
Santander Bank Polska SA,Financials,2016,75.2343556718948,57.9082296861543,83.6098913819945,84.0803621958121,0.122,0.015,0.5811795970305513
Schroders PLC,Financials,2016,44.7176438982128,86.4344077719874,49.8385632819711,30.8459428059518,0.1898,0.028900000000000002,0.5865950244746557
Scor SE,Financials,2016,61.4175242667099,53.5313435719115,63.4961271827428,68.4192439862543,0.044500000000000005,0.0066,0.17919107775920418
Seagate Technology Holdings PLC,Information Technology,2016,63.371501208064,41.4892910157631,66.6311417172214,75.7936507936508,0.8331999999999999,0.1406,1.3061166796719896
Seiko Epson Corp,Information Technology,2016,71.7539721435479,87.2064801530368,70.221731742455,61.6093775175896,0.10099999999999999,0.049589999999999995,1.0540674479675016
ServiceNow Inc,Information Technology,2016,19.6640763816362,0.0,28.240172492563,18.1783276450512,0.4421,0.079,47.09829245744718
Shimadzu Corp,Information Technology,2016,47.4104996049531,37.7722537878788,40.4816513761468,70.2787027588306,0.115,0.102,1.9164139096703305
Shopify Inc,Information Technology,2016,19.5485634970187,0.0,23.7513629937713,21.7940552016985,0.0215,0.019,424.79783544464686
Singapore Exchange Ltd,Financials,2016,58.4205664908388,32.5356921166977,47.4278573528794,80.7294685990338,0.33598,0.16384,4.361057496845024
Skandinaviska Enskilda Banken AB,Financials,2016,72.7604414138814,89.3542163205085,82.8704723432678,54.2985074626866,0.1267,0.005699999999999999,0.06823735094260018
Skyworks Solutions Inc,Information Technology,2016,41.6653537157105,33.5773601965576,30.7322234199704,69.4106109266651,0.31679999999999997,0.2859,3.8030985592312403
Societe Generale SA,Financials,2016,51.5854033550283,94.909771876064,89.3811692101482,86.8384879725086,0.0463,0.0021,0.025280285699455434
Sompo Holdings Inc,Financials,2016,70.8778433829388,86.5991500048295,59.1852283551267,80.5338128826501,0.09699999999999999,0.022000000000000002,0.14976298404908192
Sopra Steria Group SA,Information Technology,2016,46.6343609219587,76.4606102262552,71.8426115266475,15.979381443299,0.1648,0.17123334103332544,2.822394208595575
Spectris PLC,Information Technology,2016,75.252560226401,67.0713108213108,77.0362858934287,83.9558149804052,0.1523,0.098,1.8519625255811498
Spirent Communications plc,Information Technology,2016,73.1350814207278,70.2757352941176,59.5157796484802,88.2233537561407,0.13269999999999998,0.0898,1.2903591114017492
St James's Place PLC,Financials,2016,49.4359807783559,39.1646229343078,43.0173898433234,63.1982392228294,0.1366,0.0018,0.15328878132639126
Standard Chartered PLC,Financials,2016,44.7242635824876,78.5208329160742,94.2594588723085,48.530523817409,0.0311,0.0024,0.05504638835673946
State Street Corp,Financials,2016,69.8695137035563,94.3453497768877,86.5058246174094,87.5762905343887,0.11199999999999999,0.0101,0.15181867813694036
