Company Name,GICS Sector Name,Year,ESG,E,S,G
Hershey Co,Consumer Staples,2022,64.046107553235,91.6763767971362,95.4844280815839,67.4516100138084
Hershey Co,Consumer Staples,2023,46.7701314865117,91.0168805623605,95.7795138851271,57.004668828675
Hess Corp,Energy,2004,23.0887836470873,17.2924901185771,10.7977303070761,53.509059278589
Hess Corp,Energy,2005,27.6646930876941,35.1425485046175,20.5539753487742,29.3779517772806
Hess Corp,Energy,2006,30.0309025484302,43.8142739613328,19.3550248067382,28.8539397821909
Hess Corp,Energy,2007,52.0960775970682,53.4650819505243,53.8595149345266,46.943407960199
Hess Corp,Energy,2008,67.8754662083535,66.163885086906,68.3553526947165,69.5299876191299
Hess Corp,Energy,2009,68.4034976716383,66.2331277375525,77.2013305480254,55.8972382787412
Hess Corp,Energy,2010,70.6456231613294,75.6095952241748,83.5742471443406,40.3090846994535
Hess Corp,Energy,2011,69.4044937427715,76.2312060380018,79.6723788448698,41.0809206110259
Hess Corp,Energy,2012,73.6268074535818,90.2502549276077,82.8497288676078,32.7982079699982
Hess Corp,Energy,2013,70.450528104894,89.2832311988156,79.5375029954469,26.6241250123237
Hess Corp,Energy,2014,70.7429715499206,89.2896668858207,76.0686574742554,34.0436784922039
Hess Corp,Energy,2015,74.7380103971338,88.5401917944211,73.0429622425902,57.5176468900494
Hess Corp,Energy,2016,77.2562464801245,89.2552103795944,66.9865079882179,77.9721330714696
Hess Corp,Energy,2017,71.1168527531562,75.4923090520235,69.2896567241583,67.9580164331975
Hess Corp,Energy,2018,75.6887396651818,67.0029224774405,82.0123364353229,77.1508573004516
Hess Corp,Energy,2019,76.3114647130787,68.3760774726121,84.0623257808075,74.1276637616476
Hess Corp,Energy,2020,79.6806455932892,68.2489938670531,91.276929622083,75.7670282737537
Hess Corp,Energy,2021,72.1361387111874,66.1236450814475,86.5213971401663,76.8183657492508
Hess Corp,Energy,2022,75.3702753028657,65.4471062618596,85.3338369861125,72.155904894552
Hess Corp,Energy,2023,51.5056392389177,63.7455379506965,83.0309132955895,69.3670108508539
Hewlett Packard Enterprise Co,Information Technology,2015,70.1405482589071,46.497675082014,71.2053437741634,87.9440572374444
Hewlett Packard Enterprise Co,Information Technology,2016,67.5061446340276,55.1854810207111,68.6915887850467,75.659322242474
Hewlett Packard Enterprise Co,Information Technology,2017,61.7000237532362,59.1708512673362,65.2328752785884,81.7391681788124
Hewlett Packard Enterprise Co,Information Technology,2018,66.7217341792035,59.1802695143656,67.2790483465133,72.0124111348661
Hexagon AB,Information Technology,2005,24.4132135612865,0.0,25.8974358974359,54.5424836601307
Hexagon AB,Information Technology,2006,25.4392446633825,0.0,19.6410256410256,64.7916666666667
Hexagon AB,Information Technology,2007,27.6323572907424,0.0,45.6959706959707,43.9855072463768
Hexagon AB,Information Technology,2008,38.5152676419986,31.4749068595222,38.2503770739065,47.9547014413178
Hexagon AB,Information Technology,2009,39.8935269757742,23.8113193995547,38.3538030596854,62.4684310672894
Hexagon AB,Information Technology,2010,40.176801339055,30.7432844932845,48.5891272189349,43.3270202020202
Hexagon AB,Information Technology,2011,36.7630082866214,25.4180602006689,49.3411680911681,37.885101010101
Hexagon AB,Information Technology,2012,39.6073123225117,27.4869222193637,54.0868901213729,39.6776101745046
Hexagon AB,Information Technology,2013,33.7006692599614,24.1545893719807,51.6868611363703,26.6255319148936
Hexagon AB,Information Technology,2014,32.8312911556744,18.0911680911681,55.2134454553809,27.7461173148505
Hexagon AB,Information Technology,2015,33.9415852547915,22.6282051282051,57.8936651583711,22.7008928571429
Hexagon AB,Information Technology,2016,28.6596284216076,25.9658697158697,54.257155114298,16.8126036484246
Hexagon AB,Information Technology,2017,30.4212219055321,25.9977703455964,59.1273930987046,5.07335680751174
Hexagon AB,Information Technology,2018,34.3937862821374,23.4972902931893,63.5352899836946,16.9892687244164
Hexagon AB,Information Technology,2019,43.246152334548,44.6981284617154,60.0364150796644,23.169132062021
Hexagon AB,Information Technology,2020,50.7168042758462,51.7973594896672,64.0504020702711,34.8673515539187
Hexagon AB,Information Technology,2021,53.3699008414934,70.5087505087505,63.0581585089514,20.5937838009798
Hexagon AB,Information Technology,2022,52.9727587393075,65.7385202786003,66.5548029357112,21.6633875254565
Hexagon AB,Information Technology,2023,55.3648777448283,69.4306227960074,63.5256134398146,28.2386121753938
Hexpol AB,Materials,2014,36.4537491196344,39.993120801835,48.6831103841523,9.47888589398022
Hexpol AB,Materials,2015,46.6165080760756,49.334653935242,59.7321204851393,19.5907738095238
Hexpol AB,Materials,2016,56.3675006177375,66.3268701089428,61.894181854356,29.407960199005
Hexpol AB,Materials,2017,56.5285592710569,69.7452983493104,64.5833943010869,19.5305164319249
Hexpol AB,Materials,2018,57.1467197479838,70.05180962177,63.1683055613625,24.1444850094037
Hexpol AB,Materials,2019,57.7230690751436,69.285544339437,62.155839491209,29.7849462365591
Hexpol AB,Materials,2020,57.185640072952,72.1294993387402,61.0340930008259,24.2638323533846
Hexpol AB,Materials,2021,57.1593142818464,67.1672681933269,63.7704528870944,28.2763886237832
Hexpol AB,Materials,2022,57.2059441586783,67.518653640477,64.2778335093615,27.0039004521763
Hexpol AB,Materials,2023,54.9270080820121,70.0733441018556,58.9938201673247,21.2774939690648
Hikari Tsushin Inc,Industrials,2005,32.1419076826842,0.0,13.5967741935484,68.8185654008439
Hikari Tsushin Inc,Industrials,2006,27.8109391944525,0.0,4.42857142857143,67.6968174204355
Hikari Tsushin Inc,Industrials,2007,19.0778399289037,0.0,5.27272727272727,43.955773955774
Hikari Tsushin Inc,Industrials,2008,14.4383654170888,1.77777777777778,4.28571428571429,32.0493827160494
Hikari Tsushin Inc,Industrials,2009,25.861927720509,20.7547169811321,8.66218487394958,47.5263584752636
Hikari Tsushin Inc,Industrials,2010,11.9655452382111,20.655737704918,6.56307977736549,13.6231884057971
Hikari Tsushin Inc,Industrials,2011,12.4493539931917,22.3880597014925,8.49431345353675,11.8744906275469
Hikari Tsushin Inc,Industrials,2012,13.4651971789504,22.8947368421053,8.89393166751657,13.8296112489661
Hikari Tsushin Inc,Industrials,2013,12.3548728594386,21.6438356164384,7.66558441558441,12.92071197411
Hikari Tsushin Inc,Industrials,2014,11.1930312476785,20.5333333333333,6.68563300142248,11.5311004784689
Hikari Tsushin Inc,Industrials,2015,9.76208307244967,22.6966292134831,4.27670784883721,9.38967136150235
Hikari Tsushin Inc,Industrials,2016,11.6869514665011,23.9583333333333,10.8714580393008,6.45736434108527
Hikari Tsushin Inc,Industrials,2017,8.04359791813101,10.1307189542484,9.99157303370787,4.93456505003849
Hikari Tsushin Inc,Industrials,2018,13.6224894892366,8.05559010073374,12.1666752964325,18.2167042889391
Hikari Tsushin Inc,Industrials,2019,11.3749761580574,12.4847211611917,12.1951448649055,9.93506493506494
Hikari Tsushin Inc,Industrials,2020,12.6737123973853,12.0346689400398,13.155629296889,12.5592747559275
Hikari Tsushin Inc,Industrials,2021,14.3278473889074,5.03146234570383,12.911343799644,20.9965635738832
Hikari Tsushin Inc,Industrials,2022,30.4039498717612,7.85509325681492,19.2813043611786,54.1806958473626
Hikari Tsushin Inc,Industrials,2023,29.9373387097278,7.42615227909345,16.9552090499121,55.531561461794
Hikma Pharmaceuticals PLC,Health Care,2005,15.9076264112171,0.0,27.7752852198436,9.83766233766234
Hikma Pharmaceuticals PLC,Health Care,2006,16.0296994239661,0.0,19.4878861684399,22.6167443667444
Hikma Pharmaceuticals PLC,Health Care,2007,15.9288198449172,0.0,13.0947955390334,31.845246277205
Hikma Pharmaceuticals PLC,Health Care,2008,25.9245525399258,17.912406742194,23.9365170145839,34.7711347711348
Hikma Pharmaceuticals PLC,Health Care,2009,26.508444475025,22.548162621692,26.7418868682809,29.0637844797702
Hikma Pharmaceuticals PLC,Health Care,2010,57.3417031798099,28.0662557781202,56.6471062060848,79.8484011962273
Hikma Pharmaceuticals PLC,Health Care,2011,54.7656173974673,26.6156347378404,51.977410999618,79.5757575757576
Hikma Pharmaceuticals PLC,Health Care,2012,65.5378302176154,34.6932053453793,62.9009585023692,92.0978800761512
Hikma Pharmaceuticals PLC,Health Care,2013,65.0148843786873,31.9731404958678,61.5570600539172,94.4130229114393
Hikma Pharmaceuticals PLC,Health Care,2014,56.5081371292729,32.3213253360312,51.1518021403982,82.249877511024
Hikma Pharmaceuticals PLC,Health Care,2015,60.2180938796899,36.8260542168675,62.7997830780521,73.5140652193185
Hikma Pharmaceuticals PLC,Health Care,2016,61.2372615594539,38.0857906138805,56.3328495446626,85.5443782083127
Hikma Pharmaceuticals PLC,Health Care,2017,64.1825955920208,34.8679098679099,63.2190570489702,87.1199866123724
Hikma Pharmaceuticals PLC,Health Care,2018,61.6252550308471,37.5408623910336,76.7511191616264,56.682379349046
Hikma Pharmaceuticals PLC,Health Care,2019,67.6296579282566,38.6839600190386,76.2423607071128,75.9852972421706
Hikma Pharmaceuticals PLC,Health Care,2020,63.6359378879138,44.0051089759523,75.2727166059915,87.3484983458573
Hikma Pharmaceuticals PLC,Health Care,2021,72.0393577847708,45.0849923873032,74.3824969997636,88.3042010271746
Hikma Pharmaceuticals PLC,Health Care,2022,74.471764638981,45.9475284419204,76.1792641853526,92.8377746391926
Hikma Pharmaceuticals PLC,Health Care,2023,55.4298904570851,42.4730204657851,67.650798563063,96.4246549067074
Hill & Smith PLC,Materials,2015,39.6870965382892,14.6439979451764,57.592495739712,46.2372447194188
Hill & Smith PLC,Materials,2016,49.0142787629366,30.5663124242183,61.9284870477989,54.2914113815753
Hill & Smith PLC,Materials,2017,51.2688934720087,39.9036544850498,58.6326480838747,55.4906937394247
Hill & Smith PLC,Materials,2018,47.3722801569324,36.2244008083426,54.1174094173859,52.2963898241676
Hill & Smith PLC,Materials,2019,55.1096948334734,44.930949442017,53.8284065854619,71.7991189676908
Hill & Smith PLC,Materials,2020,53.8726295434781,46.1393816882884,55.0372494607781,63.0482688270085
Hill & Smith PLC,Materials,2021,50.507235565392,41.9230459152663,52.6233063916877,59.3432357652541
Hill & Smith PLC,Materials,2022,50.492084174184,48.3070437845048,57.1293108226695,42.7462983921506
Hill & Smith PLC,Materials,2023,50.9245098514908,43.3956903986924,57.0244136956312,51.718753100383
Hilton Food Group PLC,Consumer Staples,2017,23.4284812024018,8.07935331165916,34.3968411589845,21.3616332905673
Hilton Food Group PLC,Consumer Staples,2018,25.5334339774797,21.9030059746079,32.3977180786514,17.6669472502806
Hilton Food Group PLC,Consumer Staples,2019,29.3168379720959,28.6121782479578,31.4421851902764,26.4198359750138
Hilton Food Group PLC,Consumer Staples,2020,39.7908328172573,56.8959132101778,42.9129072245731,15.5809936035158
Hilton Food Group PLC,Consumer Staples,2021,48.9183551371176,61.6563906015664,46.4455459419966,39.1789809022383
Hilton Food Group PLC,Consumer Staples,2022,54.8677092958348,70.0986535557055,50.2138046520405,46.1545836334216
Hilton Food Group PLC,Consumer Staples,2023,53.5074799360137,67.9591429249545,46.4434087211975,49.8157959137779
Hilton Worldwide Holdings Inc,Consumer Discretionary,2014,53.5345005804367,60.0398533397099,56.9600340136054,42.5413829473378
Hilton Worldwide Holdings Inc,Consumer Discretionary,2015,58.4598596535986,60.1173450678401,62.9033195563198,50.3029329266995
Hilton Worldwide Holdings Inc,Consumer Discretionary,2016,63.5715363074785,71.7884551217884,69.8707070707071,46.7275532297567
Hilton Worldwide Holdings Inc,Consumer Discretionary,2017,74.0924200502122,80.9016559754023,74.0602703855716,68.0123322145022
Hilton Worldwide Holdings Inc,Consumer Discretionary,2018,75.5848457790365,79.318913160467,77.7246960012554,69.0144098024211
Hilton Worldwide Holdings Inc,Consumer Discretionary,2019,85.6074861256048,86.2738786690882,80.6888522563363,92.3856836403727
Hilton Worldwide Holdings Inc,Consumer Discretionary,2020,84.1864771935095,87.6003153310723,79.770097737489,87.738592053734
Hiscox Ltd,Financials,2004,35.9667911996679,28.3333333333333,34.3444227005871,49.8484848484849
Hiscox Ltd,Financials,2005,31.3971602434077,27.2093023255814,21.3300492610837,53.6078431372549
Hiscox Ltd,Financials,2006,17.8682170542636,26.8604651162791,18.2890365448505,23.3333333333333
Hiscox Ltd,Financials,2007,47.2542171374786,25.6572948328268,38.9352890422778,71.8181818181818
Hiscox Ltd,Financials,2008,46.2233881267252,30.8870967741935,37.836070060208,68.6206896551724
Hiscox Ltd,Financials,2009,45.8501482135141,27.4571428571429,40.8512246298657,65.0132275132275
Hiscox Ltd,Financials,2010,43.5609917663736,30.9329710144928,34.83170995671,64.9683830171635
Hiscox Ltd,Financials,2011,42.550551004859,33.9132302405498,30.8253332924386,65.6368563685637
Hiscox Ltd,Financials,2012,47.4927371400898,40.0808753427609,30.3229590044659,76.2276422764228
Hiscox Ltd,Financials,2013,46.2249455901026,40.4698983913628,29.5406655315854,73.984126984127
Hiscox Ltd,Financials,2014,50.1068874628414,38.601926825611,30.123660529276,83.5714285714286
Hiscox Ltd,Financials,2015,53.0920287759351,44.9282147594986,31.2764803841834,87.8729603729604
Hiscox Ltd,Financials,2016,50.4648953812845,41.4823239640684,29.9104616167817,84.2372881355933
Hiscox Ltd,Financials,2017,57.5452819492991,38.4417810218126,44.1637099924209,85.7690809968848
Hiscox Ltd,Financials,2018,49.3015854160544,37.2125463991326,46.9697073780424,83.5957875683904
Hiscox Ltd,Financials,2019,54.1094624489958,38.5043494081508,40.8619517214657,85.6419118515893
Hiscox Ltd,Financials,2020,31.2752474230972,39.7099567099567,42.4536652835408,83.7781709815608
Hiscox Ltd,Financials,2021,37.6788280043517,44.6107371368977,39.0160584781858,93.7027080844286
Hiscox Ltd,Financials,2022,62.6611208407085,43.9560254321236,47.195916182025,92.0487428009552
Hiscox Ltd,Financials,2023,59.2929491858671,40.2290059724413,41.2513397932117,91.4547619047619
Hitachi Ltd,Industrials,2004,50.5702191596082,45.232683982684,34.6194760870529,84.3628691983123
Hitachi Ltd,Industrials,2005,57.1862997873648,44.8863636363636,47.5134080936129,90.9715242881072
Hitachi Ltd,Industrials,2006,41.4731173727972,75.4976232917409,50.5041147703264,90.8460935043214
Hitachi Ltd,Industrials,2007,68.813849002422,70.7963089542037,54.313812846236,89.5090777051562
Hitachi Ltd,Industrials,2008,37.5932665531824,69.6332644628099,56.9411390657124,90.2838605028386
Hitachi Ltd,Industrials,2009,49.0284995851776,77.8694684944685,55.4699153077993,86.7526434917739
Hitachi Ltd,Industrials,2010,60.7219165136464,73.7026981639051,57.7633123296298,90.3996784070134
Hitachi Ltd,Industrials,2011,38.2988892049759,89.0170503938252,46.3864008115632,90.5000700724632
Hitachi Ltd,Industrials,2012,73.2642127395295,89.5835528568794,49.1776553935257,88.5367433584116
Hitachi Ltd,Industrials,2013,46.2378594334288,89.7011077158136,54.7482935153584,89.7162724142557
Hitachi Ltd,Industrials,2014,60.8807107510531,91.2776963180189,70.0560600731249,83.1357234314981
Hitachi Ltd,Industrials,2015,62.562507188785,92.9523823677049,70.2649375917096,88.3850594780827
Hitachi Ltd,Industrials,2016,90.9025563423003,95.7152800692955,88.0310916297449,88.5180013248116
Hitachi Ltd,Industrials,2017,89.3686006951604,95.5122557092666,87.8802210303917,82.7806580176783
Hitachi Ltd,Industrials,2018,90.1691194441083,97.0408163265306,89.8101301428947,81.3674356585749
Hitachi Ltd,Industrials,2019,51.6120369358787,97.3372713145441,83.1416221263443,83.1311529634821
Hitachi Ltd,Industrials,2020,85.1692482880428,97.5741636734498,81.1766617909962,73.4744159651944
Hitachi Ltd,Industrials,2021,84.1564484292293,97.1770038948455,80.0747275129362,75.0739673804878
Hitachi Ltd,Industrials,2022,68.4272195744082,96.8044077134986,76.6334706788206,70.2875061523317
Hitachi Ltd,Industrials,2023,84.3324840415404,97.7740318350754,75.193840392678,79.0295500530475
Hochschild Mining PLC,Materials,2006,24.2775699119492,23.1696813092162,27.7943197434723,20.1019813519814
Hochschild Mining PLC,Materials,2007,17.5823978249496,8.97009966777408,24.0164373044217,19.3820160366552
Hochschild Mining PLC,Materials,2009,19.2884984186029,16.7250716788786,17.1611799217731,26.4491820597897
Hochschild Mining PLC,Materials,2010,23.6182079551265,19.7794293934308,19.5912054728009,35.7202668507016
Hochschild Mining PLC,Materials,2011,27.8574008547103,18.5823967953711,21.9662428071936,50.8065268065268
Hochschild Mining PLC,Materials,2012,37.1409679037061,24.7856427404991,32.9296666901468,61.7521220709695
Hochschild Mining PLC,Materials,2013,38.7446618205951,23.6546979340952,31.4877961820678,72.2668065210536
Hochschild Mining PLC,Materials,2014,39.7669783737468,21.7953183350783,30.9751453819251,79.9351951657684
Hochschild Mining PLC,Materials,2015,35.4084505509904,14.7082111833389,30.7480795024997,72.7166239740952
Hochschild Mining PLC,Materials,2016,34.7432545366567,14.9010484625486,29.5203389830509,71.7435281779544
Hochschild Mining PLC,Materials,2017,41.0066633817815,16.2159468438538,44.7961450266437,70.3294843903981
Hochschild Mining PLC,Materials,2018,39.2889498756569,13.1802505909439,53.8558328493832,52.8379161990273
Hochschild Mining PLC,Materials,2019,45.0333585837573,20.8106677706005,47.0497137415752,76.4479666850805
Hochschild Mining PLC,Materials,2020,51.6710389186784,44.5690662302465,49.2087593269474,65.8859357696567
Hochschild Mining PLC,Materials,2021,52.6147370802096,60.0710202013907,59.9400003582068,77.0375574801944
Hochschild Mining PLC,Materials,2022,67.1465038987995,67.7788430906462,58.0246656798008,81.1898303605112
Hochschild Mining PLC,Materials,2023,62.5085594471934,63.906386527087,55.137177713946,72.5676131515765
Hochtief AG,Industrials,2005,26.7010903720462,23.6457545981355,51.1592741935484,60.3736263736264
Hochtief AG,Industrials,2006,67.1645843379259,76.9135802469136,55.4506977808282,69.6551226551227
Hochtief AG,Industrials,2007,54.316017278488,68.3682058682059,52.0551288133119,37.7579551382368
Hochtief AG,Industrials,2008,45.7310301158942,75.2860205932942,82.2886531661845,48.0437284234752
Hochtief AG,Industrials,2009,76.546688760292,82.3279593969249,79.599645728678,64.2466136014523
Hochtief AG,Industrials,2010,69.9451991833603,80.0952380952381,88.0354613660558,49.4926470588235
Hochtief AG,Industrials,2011,69.6743246621778,76.0699279198068,83.0483415400463,42.2940568475452
Hochtief AG,Industrials,2012,73.3584991477658,85.7977113325951,80.8602596772619,45.6078431372549
Hochtief AG,Industrials,2013,73.0595390696576,84.9795046223618,80.7982282265473,45.7093933463796
Hochtief AG,Industrials,2014,78.8646641663584,82.9441074834029,93.4899838982487,53.003003003003
Hochtief AG,Industrials,2015,81.4792639800494,87.2976380775587,95.4876397449238,54.1415124959429
Hochtief AG,Industrials,2016,78.951785305771,87.8806201043675,94.7464370996403,83.3333333333333
Hochtief AG,Industrials,2017,87.0629725272128,89.4295612982035,96.2129939952521,71.2296514803889
Hochtief AG,Industrials,2018,85.0024151305906,89.9044073961856,93.5209306053112,66.4030046380319
Hochtief AG,Industrials,2019,85.1182907303792,87.7231977498441,92.9130608938656,70.7319597889917
Hochtief AG,Industrials,2020,87.5403964084517,89.0848519913672,92.4026934087418,78.6789938364151
Hochtief AG,Industrials,2021,87.1481021307768,83.9410097467477,92.3950570706198,84.4088935513011
Hochtief AG,Industrials,2022,83.6155316660685,85.0611757970186,90.6463429927458,71.9047342770945
Hochtief AG,Industrials,2023,85.1515583436373,84.9987710511191,89.6911075372344,79.1109705530958
Holcim AG,Materials,2004,36.1317304923697,49.5911949685535,20.3210116731517,34.9275362318841
Holcim AG,Materials,2005,61.6975033883825,47.7987421383648,74.8822445218104,67.4271012006861
Holcim AG,Materials,2006,48.137047592361,41.3318534961154,59.8095433135367,43.4938271604938
Holcim AG,Materials,2007,61.4248522375458,61.2167036625971,58.7893061270084,65.5555555555556
Holcim AG,Materials,2008,57.1700039258023,54.5577064444989,57.7520339582596,60.9540532630963
Holcim AG,Materials,2009,63.0155686089461,61.8066037735849,57.6750972762646,72.7764127764128
Holcim AG,Materials,2010,57.7465892416308,58.4381551362684,52.7628831735788,63.6404476027117
Holcim AG,Materials,2011,57.9127660848088,63.9571647118817,55.8783547839968,83.3286735010873
Holcim AG,Materials,2012,63.1538059007272,60.1732392770129,50.4113260090028,86.6129032258065
Holcim AG,Materials,2013,53.138862083768,61.5021770682148,59.8029029946369,88.619623655914
Holcim AG,Materials,2014,70.5923787969712,57.8404692791485,77.9738743746526,82.5816169258792
Holcim AG,Materials,2015,68.9019987936362,64.7097724565912,77.58454960705,63.911512216597
Holcim AG,Materials,2016,61.0205737820013,69.6711215932914,68.4702969266943,81.3265746333046
Holcim AG,Materials,2017,58.7681138462663,69.7218465496767,71.9641432084335,92.306592039801
Holcim AG,Materials,2018,48.8513585623408,72.8019470558587,75.0729470103137,95.358527131783
Holcim AG,Materials,2019,77.3803629740852,69.4760132689805,75.9218874521332,93.427093059446
Holcim AG,Materials,2020,76.6617482806617,69.0568652832804,76.4268068746542,90.4324856946126
Holcim AG,Materials,2021,75.6638779397028,66.0645230063512,78.117810519035,89.1190679170219
Holcim AG,Materials,2022,78.238793087405,73.5621318758111,75.1088134356617,90.9698099528766
Holcim AG,Materials,2023,40.3421599201874,71.0776971126263,77.6437851559011,88.8895889588959
Holmen AB,Materials,2005,30.2018869365928,48.0320118478013,51.0964912280702,26.2549019607843
Holmen AB,Materials,2006,37.6944444444444,35.891812865497,48.9035087719298,26.9212962962963
Holmen AB,Materials,2007,38.317502787068,43.0049482681061,46.4912280701754,19.0579710144927
Holmen AB,Materials,2008,46.0492382779274,63.0023241865347,45.7236842105263,14.250743536948
Holmen AB,Materials,2009,53.6200484227032,74.1854636591478,52.909786427792,15.4454246670126
Holmen AB,Materials,2010,52.2591774891775,71.0526315789473,51.8045112781955,17.1275252525252
Holmen AB,Materials,2011,48.4476623376623,63.015873015873,55.219298245614,12.1906565656565
Holmen AB,Materials,2012,43.1953455005191,58.4238783232591,45.1023391812866,11.8456078083407
Holmen AB,Materials,2013,46.0478313452456,61.1070660841828,48.8618024153373,13.8709219858156
Holmen AB,Materials,2014,54.6240893272814,60.2350398588115,68.9126348479895,25.8644589911436
Holmen AB,Materials,2015,66.4523451898978,71.5555555555555,76.9025296033606,43.5193452380952
Holmen AB,Materials,2016,64.6400842052822,71.9556605398489,81.9410988285762,28.8258706467662
Holmen AB,Materials,2017,61.7368458797941,72.2899842198088,78.7831508693871,20.093896713615
Holmen AB,Materials,2018,52.2585716537571,55.3696860747694,75.6911217437533,16.6662241398385
Holmen AB,Materials,2019,54.8748646055528,57.3944500072213,75.8066551616655,23.5740509713064
Holmen AB,Materials,2020,60.9360322747197,62.7375730994152,72.1255556878622,43.3397083844845
Holmen AB,Materials,2021,59.3421943902785,59.990389557403,71.1586304828616,41.7477890182605
Holmen AB,Materials,2022,54.6385592782637,61.485053212742,64.7157633483031,28.8657623140382
Holmen AB,Materials,2023,45.8928732380933,48.5992528208842,61.8512933453036,20.5367532283241
Hologic Inc,Health Care,2005,20.3636778145108,0.0,24.1375031025068,24.8978574987544
Hologic Inc,Health Care,2006,16.3413957950684,0.0,19.8269181090158,19.3781094527363
Hologic Inc,Health Care,2007,13.992793878215,0.0,22.1557737018858,9.77484092021537
Hologic Inc,Health Care,2008,18.5096055977872,0.0,24.3331393375043,19.4797687861272
Hologic Inc,Health Care,2009,25.4753161337533,0.0,20.6846950517837,43.6714480874317
Hologic Inc,Health Care,2010,17.752563524141,0.0,19.4122965641953,23.8517779993353
Hologic Inc,Health Care,2011,32.6823114565691,0.0,17.5490307924289,67.8595430107527
Hologic Inc,Health Care,2012,32.4889807583349,0.0,19.2527330264672,65.078231292517
Hologic Inc,Health Care,2013,30.9090005743045,0.415282392026578,15.4324288973826,65.5168884339816
Hologic Inc,Health Care,2014,24.7196715321475,1.30662020905923,14.3566975250331,49.2903445922894
Hologic Inc,Health Care,2015,32.7071837143571,0.364431486880466,20.3810934554269,64.0298202614379
Hologic Inc,Health Care,2016,43.2630714158929,23.4141791044776,26.6747493013316,74.3671786120592
Hologic Inc,Health Care,2017,51.1485739246855,26.0534171474497,43.2920484508067,73.2040722946695
Hologic Inc,Health Care,2018,51.6672581857172,27.0458036587069,42.3927978096548,75.3686431268044
Hologic Inc,Health Care,2019,70.7142729364493,46.2332589285714,68.7609867235416,84.7105729871211
Hologic Inc,Health Care,2020,74.5940729088502,51.1088210118485,71.6134781239086,89.4783069276242
Hologic Inc,Health Care,2021,70.0481896558434,49.7006971105274,70.4806525101355,78.9742767521732
Hologic Inc,Health Care,2022,69.2555684838149,52.0580496885367,65.396811225393,82.3617743118671
Hologic Inc,Health Care,2023,58.0610075601276,50.6713010681265,60.4625421593722,82.3910960936649
Home Depot Inc,Consumer Discretionary,2004,49.842203852397,67.6161616161616,60.8042553191489,28.7751677852349
Home Depot Inc,Consumer Discretionary,2005,47.4469617609656,58.7992530345471,58.6236559139785,29.3522670652716
Home Depot Inc,Consumer Discretionary,2006,24.4095291022093,51.8611111111111,56.5714285714286,24.5870646766169
Home Depot Inc,Consumer Discretionary,2007,49.2136708385888,54.0755040755041,57.1079545454545,38.4875183553598
Home Depot Inc,Consumer Discretionary,2008,66.0946623632179,52.5861111111111,71.9350649350649,66.7707129094413
Home Depot Inc,Consumer Discretionary,2009,53.1971679761699,57.9323899371069,71.4012794819825,59.0363973458236
Home Depot Inc,Consumer Discretionary,2010,61.2051616605408,59.274060710644,70.7674895412711,67.0611354342769
Home Depot Inc,Consumer Discretionary,2011,60.4503877358827,56.763342379014,65.7946431084042,56.5954542451776
Home Depot Inc,Consumer Discretionary,2012,68.22754158025,62.072557938055,74.3276262111168,64.7448486641033
Home Depot Inc,Consumer Discretionary,2013,32.8151764282467,64.0237008045227,73.4105739939073,50.7634436812019
Home Depot Inc,Consumer Discretionary,2014,40.0673323226617,77.5737398573887,81.3012717352073,75.3883812763643
Home Depot Inc,Consumer Discretionary,2015,38.3278574371301,78.7150226439824,78.5885951814658,57.1589717591706
Home Depot Inc,Consumer Discretionary,2016,69.1984277119526,89.7377450980392,83.3159451150305,73.2863964001177
Home Depot Inc,Consumer Discretionary,2017,83.4485878269594,89.3229585301021,81.6262330289434,82.8371834287631
Home Depot Inc,Consumer Discretionary,2018,41.0894393629142,88.15945840639,79.6501539953886,60.2390237712218
Home Depot Inc,Consumer Discretionary,2019,47.3413004468489,91.781276789307,75.7869831746446,57.2904307818786
Home Depot Inc,Consumer Discretionary,2020,45.63249086221,92.1069981249622,73.6363281913043,59.3444098169829
Home Depot Inc,Consumer Discretionary,2021,55.8842059904534,85.7253875063979,71.307543026297,54.5503668474663
Home Depot Inc,Consumer Discretionary,2022,67.8629551064829,84.9957857950457,70.1000528969475,56.8108755505744
Home Depot Inc,Consumer Discretionary,2023,33.0933631876885,89.9983233886903,71.4673187022901,45.9502906920663
Honda Motor Co Ltd,Consumer Discretionary,2004,69.9112356905296,86.7784548177861,42.3283607924594,93.3412544329684
Honda Motor Co Ltd,Consumer Discretionary,2005,63.6660741963932,80.1922883318232,37.0883098081795,85.8592281133559
Honda Motor Co Ltd,Consumer Discretionary,2006,62.6859987412008,74.3912337662338,39.7326745820232,85.4468392443076
Honda Motor Co Ltd,Consumer Discretionary,2007,72.0715662277701,83.9610389610389,52.7768330919107,88.3345436940208
Honda Motor Co Ltd,Consumer Discretionary,2008,57.2036609329014,77.6834504293521,49.1284357300424,88.9862124898622
Honda Motor Co Ltd,Consumer Discretionary,2009,68.7015796022955,82.6943330187743,51.14834011286,87.404198056372
Honda Motor Co Ltd,Consumer Discretionary,2010,50.9804965619171,81.786874928816,47.8459713936329,79.6990021806648
Honda Motor Co Ltd,Consumer Discretionary,2011,50.7251119876425,83.6546184738956,44.1084547167186,82.5927635755093
Honda Motor Co Ltd,Consumer Discretionary,2012,57.6898566791747,84.998178748026,45.1089947859807,78.351777854088
Honda Motor Co Ltd,Consumer Discretionary,2013,37.0061554154556,85.8432009167303,44.7367325442023,78.869387430627
