Company Name,GICS Sector Name,Year,ROA,ROE,Q_Ratio
Nokia Oyj,Information Technology,2013,0.0461,0.14150000000000001,1.3196329680698664
Nomura Holdings Inc,Financials,2013,0.00491,0.08497,0.06349218933179152
Nomura Research Institute Ltd,Information Technology,2013,0.11599999999999999,0.102,1.4130348845750604
Nordea Bank Abp,Financials,2013,0.005667932977475682,0.11599999999999999,0.06752212834274932
Norfolk Southern Corp,Industrials,2013,0.060899999999999996,0.16879999999999998,1.017656646063253
Norsk Hydro ASA,Materials,2013,0.030699999999999998,0.0518,0.8524479144004805
Northern Star Resources Ltd,Materials,2013,0.13948,0.21792999999999998,1.5767082697896373
Northern Trust Corp,Financials,2013,0.0073,0.09759999999999999,0.14307461720018372
Northrop Grumman Corp,Industrials,2013,0.0767,0.2275,1.103429477404787
Novartis AG,Health Care,2013,0.1014,0.17579999999999998,1.9212175633567987
Novo Nordisk A/S,Health Care,2013,0.3593,0.639,6.719760431537808
Novozymes A/S,Materials,2013,0.1446,0.226,4.356704758318158
Nucor Corp,Materials,2013,0.045700000000000005,0.08839999999999999,1.001986427693335
O'Reilly Automotive Inc,Consumer Discretionary,2013,0.1234,0.3906,2.9914337173884653
OMV AG,Energy,2013,0.0344,0.09720000000000001,0.2468429313485777
ON Semiconductor Corp,Information Technology,2013,0.09359999999999999,0.2141,1.1552384094712331
ONEOK Inc,Energy,2013,0.0192,0.2161,0.679630386202835
ORIX Corp,Financials,2013,0.0206,0.09734999999999999,0.17719085382749036
Obayashi Corp,Industrials,2013,0.023,0.054000000000000006,0.2845733251389769
Obic Co Ltd,Information Technology,2013,0.17,0.133,2.270870089180575
Ocado Group PLC,Consumer Staples,2013,0.0197,0.048499999999999995,4.098907063226269
Occidental Petroleum Corp,Energy,2013,0.0602,0.0969,1.1110623767626513
Olympus Corp,Health Care,2013,0.051,0.057,1.36035319426305
Omnicom Group Inc,Communication Services,2013,0.0496,0.3369,0.8972428770841501
Omron Corp,Information Technology,2013,0.10099999999999999,0.11599999999999999,1.6755912530372388
Ono Pharmaceutical Co Ltd,Health Care,2013,0.061,0.046,2.423787587876903
Open Text Corp,Information Technology,2013,0.12380000000000001,0.2731,1.6319201914774988
Oracle Corp,Information Technology,2013,0.1535,0.2887,2.187753683446702
Oracle Corp Japan,Information Technology,2013,0.305,0.32,3.4329363250616254
Orange SA,Communication Services,2013,0.0159,0.051500000000000004,0.4566455648351345
Oriental Land Co Ltd,Consumer Discretionary,2013,0.171,0.152,3.397938589877969
Origin Energy Ltd,Utilities,2013,0.023479999999999997,0.05335,0.40974220785745913
Orion Oyj,Health Care,2013,0.2134,0.41100000000000003,3.8582641996650238
Orkla ASA,Consumer Staples,2013,0.04353147619768344,0.0652,1.1431708313630635
Orlen SA,Energy,2013,-0.009170000000000001,-0.02017,0.4845639572161437
Osaka Gas Co Ltd,Utilities,2013,0.066,0.054000000000000006,0.5073591058398879
Otsuka Corp,Information Technology,2013,0.13,0.153,1.1253278954785375
Otsuka Holdings Co Ltd,Health Care,2013,0.10300000000000001,0.092,0.7889934730422972
Oversea-Chinese Banking Corporation Ltd,Financials,2013,0.00933,0.12279,0.11447843221896098
Ovintiv Inc,Energy,2013,0.047400000000000005,0.1351,0.6605271559815742
Owens Corning,Industrials,2013,0.0274,0.0556,0.5733307973366013
Oxford Instruments PLC,Information Technology,2013,0.09153774804753033,0.27638,1.6183162175716548
PG&E Corp,Utilities,2013,0.0285,0.10949999999999999,0.42067102229414405
PNC Financial Services Group Inc,Financials,2013,0.012199999999999999,0.0916,0.13827053484490193
PPG Industries Inc,Materials,2013,0.0816,0.2698,1.8041222793977139
PPL Corp,Utilities,2013,0.034300000000000004,0.1249,0.4976812362671275
PSP Swiss Property AG,Real Estate,2013,0.025637044046005454,0.046,0.5870510586568258
PTC Inc,Information Technology,2013,0.1293,0.2925,1.9324149035616198
Paccar Inc,Industrials,2013,0.06570000000000001,0.203,1.1716080470250452
Packaging Corp of America,Materials,2013,0.087,0.3236,1.4563094425352734
Pagegroup PLC,Industrials,2013,0.15380000000000002,0.2664,3.5631224144327622
Pan American Silver Corp,Materials,2013,-0.0087,-0.0111,0.815094110363339
Pan Pacific International Holdings Corp,Consumer Discretionary,2013,0.087,0.121,1.3314840141928517
Panasonic Holdings Corp,Consumer Discretionary,2013,0.039,0.086,0.5908810603448744
Pandora A/S,Consumer Discretionary,2013,0.31244,0.44060000000000005,5.447044776666499
Paragon Banking Group PLC,Financials,2013,0.0091,0.107,0.11038775282635632
Paramount Global,Communication Services,2013,0.0659,0.19640000000000002,1.202074795933988
Parker-Hannifin Corp,Industrials,2013,0.0758,0.1578,1.3838418382329714
Partners Group Holding AG,Financials,2013,0.23406646087783073,0.37,5.2174959790566025
PayPoint plc,Financials,2013,0.11560000000000001,0.3428,2.1057433279312465
Paychex Inc,Industrials,2013,0.1001,0.35350000000000004,2.632063884154095
Pearson PLC,Consumer Discretionary,2013,0.048499999999999995,0.0926,0.8860645623680166
Pembina Pipeline Corp,Energy,2013,0.0375,0.0666,1.299113091411209
Pennon Group PLC,Utilities,2013,0.0374,0.21789999999999998,0.7125310685787851
Pentair PLC,Industrials,2013,0.0653,0.1344,1.1372673178110217
PepsiCo Inc,Consumer Staples,2013,0.0955,0.33659999999999995,2.00710640132749
Pernod Ricard SA,Consumer Staples,2013,0.03999604595388992,0.09007,0.8751715844578059
Persimmon PLC,Consumer Discretionary,2013,0.1191,0.1793,1.3370460095503254
Pfizer Inc,Health Care,2013,0.0851,0.19690000000000002,1.1712726503738824
Philip Morris International Inc,Consumer Staples,2013,0.2147,-0.772,3.726884737689952
Phillips 66,Energy,2013,0.0768,0.17370000000000002,0.805850144092219
Pinnacle West Capital Corp,Utilities,2013,0.0286,0.0929,0.5280214288716618
Porsche Automobil Holding SE,Consumer Discretionary,2013,0.07919999999999999,0.0794,0.34267348427334976
Power Assets Holdings Ltd,Utilities,2013,0.10786,0.16856000000000002,1.1785314107129772
Power Corporation of Canada,Financials,2013,0.0028000000000000004,0.0929,0.034683142291856636
Powszechna Kasa Oszczednosci Bank Polski SA,Financials,2013,0.014530000000000001,0.12330999999999999,0.18667631853993413
Powszechny Zaklad Ubezpieczen SA,Financials,2013,0.0557,0.19967,0.6244024565681603
Principal Financial Group Inc,Financials,2013,0.006,0.1294,0.06967627472191412
Procter & Gamble Co,Consumer Staples,2013,0.08650000000000001,0.1816,1.7051103130513081
Progressive Corp,Financials,2013,0.0453,0.1734,0.6152073864958352
Prologis Inc,Real Estate,2013,0.024700000000000003,0.045700000000000005,0.8333078023998786
Prudential Financial Inc,Financials,2013,0.0058,0.113,0.05404083975190927
Prudential PLC,Financials,2013,0.0042,0.23,0.10376721809000494
Prysmian SpA,Industrials,2013,0.031138026392334556,0.16195,0.5880930787622471
Public Service Enterprise Group Inc,Utilities,2013,0.041299999999999996,0.1177,0.5930790689423485
Public Storage,Real Estate,2013,0.0922,0.09939999999999999,3.2465233252324346
Publicis Groupe SA,Communication Services,2013,0.04394,0.1483,0.5773650390032439
Pultegroup Inc,Consumer Discretionary,2013,0.048,0.1003,0.9284970896876215
Puma SE,Consumer Discretionary,2013,0.0254,0.0417,1.1117226358619006
QBE Insurance Group Ltd,Financials,2013,0.0178,0.069,0.29632696268415454
Qantas Airways Ltd,Industrials,2013,-0.027290000000000002,-0.1161,0.31880666817290926
Qiagen NV,Health Care,2013,0.057691612845488655,0.08989000000000001,1.302492369115294
QinetiQ Group PLC,Industrials,2013,0.15938119694228067,0.2548,1.6608035380762953
Qualcomm Inc,Information Technology,2013,0.192,0.24,2.5310211224111665
Quanta Services Inc,Industrials,2013,0.0721,0.0998,0.9882464334782156
Quebecor Inc,Communication Services,2013,0.022400000000000003,0.3667,0.43041536955223786
Quest Diagnostics Inc,Health Care,2013,0.0635,0.145,0.9833079438612153
RB Global Inc,Industrials,2013,0.0886,0.1438,2.575773321196377
REA Group Ltd,Communication Services,2013,0.32787,0.41408,9.454800318656309
RELX PLC,Industrials,2013,0.1124,0.5396,2.252654539804673
RPM International Inc,Materials,2013,0.06860000000000001,0.22579999999999997,1.4418890132822353
RS Group PLC,Industrials,2013,0.0849,0.19219999999999998,0.827058798616872
RTX Corp,Industrials,2013,0.0684,0.1972,1.1494935352389097
RWE AG,Utilities,2013,0.0273,0.2325,0.18050141240699147
Raiffeisen Bank International AG,Financials,2013,-0.004489725233234246,-0.12622999999999998,0.03592478370186167
Rakuten Group Inc,Consumer Discretionary,2013,0.03,0.196,0.5271532034333445
Ralph Lauren Corp,Consumer Discretionary,2013,0.135,0.19870000000000002,2.667452946997372
Randstad NV,Industrials,2013,0.0687,0.1479,1.0996393108593894
Rathbones Group PLC,Financials,2013,0.0332,0.1843,0.5639614482911157
Raymond James Financial Inc,Financials,2013,0.0207,0.12300000000000001,0.3498166056172835
Realty Income Corp,Real Estate,2013,0.0217,0.0414,0.9742531497330972
Reckitt Benckiser Group PLC,Consumer Staples,2013,0.1099,0.25579999999999997,2.5909690776990755
Redeia Corporacion SA,Utilities,2013,0.07186,0.30333,1.0408751338938853
Regency Centers Corp,Real Estate,2013,0.0365,0.0955,1.416928916670042
Regeneron Pharmaceuticals Inc,Health Care,2013,0.3444,0.5228,10.86809396145632
Regions Financial Corp,Financials,2013,0.009300000000000001,0.0673,0.11958749780450474
Reliance Inc,Materials,2013,0.0501,0.0953,0.6653635936825995
Renault SA,Consumer Discretionary,2013,0.0241,0.0799,0.22006497054079435
Renewi PLC,Industrials,2013,0.02601301085032879,0.0776,0.4349885725458494
Renishaw PLC,Information Technology,2013,0.1150432068088956,0.19039999999999999,2.5023758918529784
Rentokil Initial PLC,Industrials,2013,0.0774,-2.2183,1.077750080290891
Repsol SA,Energy,2013,0.03178,0.06191,0.3766652875672179
Republic Services Inc,Industrials,2013,0.035,0.0895,0.7064882552005574
Resmed Inc,Health Care,2013,0.1557,0.2113,3.311050253040922
Resona Holdings Inc,Financials,2013,0.006999999999999999,0.114,0.03069522124849197
Revvity Inc,Health Care,2013,0.0695,0.1392,1.1967925966620603
Rexel SA,Industrials,2013,0.01839,0.04666000000000001,0.4422253100427965
Rheinmetall AG,Industrials,2013,0.0036,0.0152,0.2805674962991692
Ricoh Co Ltd,Information Technology,2013,0.048,0.076,0.3371740450548195
Rightmove PLC,Communication Services,2013,2.4167,17.3748,45.98814779628071
Rio Tinto Ltd,Materials,2013,0.08503,0.20190999999999998,0.9469988805941821
Rio Tinto PLC,Materials,2013,0.085,0.20190000000000002,0.9469988805941821
Roche Holding AG,Health Care,2013,0.1789,0.6342,3.10861375960196
Roche Holding AG,Health Care,2013,0.1789,0.6342,3.10861375960196
Rockwell Automation Inc,Industrials,2013,0.1429,0.32899999999999996,2.4197706880452423
Rockwool A/S,Industrials,2013,0.05885,0.087,1.1391997380780656
Rogers Communications Inc,Communication Services,2013,0.0611,0.3019,0.9517395660358112
Rolls-Royce Holdings PLC,Industrials,2013,0.0541,0.20422,0.7752098328705116
Roper Technologies Inc,Information Technology,2013,0.0782,0.1447,1.9004585083780774
Ross Stores Inc,Consumer Discretionary,2013,0.2151,0.4315,4.192527613194605
Rotork PLC,Industrials,2013,0.2151,0.322,3.04666077627201
Royal Bank of Canada,Financials,2013,0.0103,0.196,0.12125042459390936
Royal Caribbean Cruises Ltd,Consumer Discretionary,2013,0.0371,0.08839999999999999,0.8861484887112994
Rubis SCA,Utilities,2013,0.03249530607196514,0.0969,0.5804334715381084
Ryanair Holdings PLC,Industrials,2013,0.058899999999999994,0.1586,1.2585406891832809
S&P Global Inc,Financials,2013,0.1672,1.1996,3.566819725380186
SAP SE,Information Technology,2013,0.1276,0.2351,1.9355835169024707
SBA Communications Corp,Real Estate,2013,-0.0033,0.08,1.8240854265172408
SBI Holdings Inc,Financials,2013,0.007449653923971523,0.068,0.08804319122004349
SEB SA,Consumer Discretionary,2013,0.03780026115375312,0.11561,0.7423092995963837
SEGRO PLC,Real Estate,2013,0.0282,0.048799999999999996,0.5220055200300807
SEI Investments Co,Financials,2013,0.19836802574296813,0.2622,4.215037250231017
SGH Ltd,Industrials,2013,0.04556,0.08184,0.34024212746252064
SGS SA,Industrials,2013,0.1173,0.2748,2.749778861373604
SKF AB,Industrials,2013,0.0667,0.2357,1.0268578533921702
SMC Corp,Industrials,2013,0.134,0.11699999999999999,1.9182426286105831
SSE PLC,Utilities,2013,0.057300000000000004,0.3786,0.7227870670574933
STMicroelectronics NV,Information Technology,2013,0.0294,0.050199999999999995,0.6848873144474751
STMicroelectronics NV,Information Technology,2013,0.0294,0.050199999999999995,0.6848873144474751
SThree PLC,Industrials,2013,0.09871387384660701,0.3923,1.8874949866429105
Safran SA,Industrials,2013,0.05,0.19033,0.8351367148972527
Sage Group PLC,Information Technology,2013,0.11449999999999999,0.3,2.2497144167045358
Saipem SpA,Energy,2013,0.0104,0.0412,0.2654465572925433
Salesforce Inc,Information Technology,2013,0.0344,0.0974,3.50906369891329
Sampo Oyj,Financials,2013,0.045700000000000005,0.14279999999999998,0.6813129176017152
Sands China Ltd,Consumer Discretionary,2013,0.22551,0.39945,3.6850712104517203
Sandvik AB,Industrials,2013,0.0593,0.1696,1.0325181379690136
Sanofi SA,Health Care,2013,0.0708,0.12119999999999999,1.0929814194357277
Santander Bank Polska SA,Financials,2013,0.01592,0.12596,0.2969380687237688
Santos Ltd,Energy,2013,0.024820000000000002,0.054299999999999994,0.415032873257993
Saputo Inc,Consumer Staples,2013,0.098,0.2228,2.190345921675473
Savills PLC,Real Estate,2013,0.0736060078842898,0.24420000000000003,0.9739992915781825
Schindler Holding AG,Industrials,2013,0.0885,0.2759,1.9808552241950779
Schlumberger NV,Energy,2013,0.10869999999999999,0.1875,1.6280705552080592
Schneider Electric SE,Industrials,2013,0.04968,0.10507999999999999,0.926880221155281
Schroders PLC,Financials,2013,0.022400000000000003,0.17190000000000003,0.35776144458822795
Scor SE,Financials,2013,0.028999999999999998,0.099,0.12950132576334875
Seagate Technology Holdings PLC,Information Technology,2013,0.1869,0.5535,2.2926028008849557
Secom Co Ltd,Industrials,2013,0.098,0.1,1.1548338724001128
Securitas AB,Industrials,2013,0.059699999999999996,0.2263,0.8815121085809158
Seiko Epson Corp,Information Technology,2013,0.095,0.276,1.0163052544897473
Sekisui Chemical Co Ltd,Industrials,2013,0.08900000000000001,0.094,0.7866876389534768
Sekisui House Ltd,Consumer Discretionary,2013,0.085,0.09,0.5496004633456835
Sembcorp Industries Ltd,Utilities,2013,0.0518,0.152,0.4271719426747548
Sempra,Utilities,2013,0.030699999999999998,0.1058,0.6915049890292805
Senior PLC,Industrials,2013,0.1182,0.2137,1.5551305524028158
Serco Group PLC,Industrials,2013,-0.2703,-1.3241999999999998,0.5070273338736245
ServiceNow Inc,Information Technology,2013,-0.0078000000000000005,-0.0246,5.5682708632623745
Seven & i Holdings Co Ltd,Consumer Staples,2013,0.075,0.08800000000000001,0.7383748416382425
Severn Trent PLC,Utilities,2013,0.0265,0.22039999999999998,0.5979691085212536
Shaftesbury Capital PLC,Real Estate,2013,0.0049,0.0060999999999999995,0.7758717550733505
Shell PLC,Energy,2013,0.0635,0.1281,0.6338349707671574
Sherwin-Williams Co,Materials,2013,0.152,0.488,4.425342279867061
Shimadzu Corp,Information Technology,2013,0.077,0.055,1.079279644365841
Shimano Inc,Consumer Discretionary,2013,0.198,0.171,3.4055919438348923
Shin-Etsu Chemical Co Ltd,Materials,2013,0.08800000000000001,0.068,1.3936800641151703
Shionogi & Co Ltd,Health Care,2013,0.11,0.094,1.8300928004859554
Siemens AG,Industrials,2013,0.0509,0.1783,0.7464657730140919
Sika AG,Materials,2013,0.0919,0.1957,1.2995973113410175
Simon Property Group Inc,Real Estate,2013,0.0447,0.2568,1.9378677912291375
Singapore Airlines Ltd,Industrials,2013,0.017390000000000003,0.029769999999999998,0.6021096664926426
Singapore Exchange Ltd,Financials,2013,0.18655000000000002,0.35394,4.721636247468425
Singapore Technologies Engineering Ltd,Industrials,2013,0.06249,0.25042000000000003,1.3887770815503013
Singapore Telecommunications Ltd,Communication Services,2013,0.09104,0.15094,1.5296402632863468
Sino Land Co Ltd,Real Estate,2013,0.039670000000000004,0.0464,0.5352063016166505
Skandinaviska Enskilda Banken AB,Financials,2013,0.0064,0.1276,0.09543687313307198
Skanska AB,Industrials,2013,0.037200000000000004,0.09989,0.7500644446229431
Skyworks Solutions Inc,Information Technology,2013,0.2349,0.26899999999999996,4.661518932355874
Smith & Nephew PLC,Health Care,2013,0.11320000000000001,0.1838,2.3076479029419423
Smiths Group PLC,Industrials,2013,0.08458,0.23562999999999998,1.0856205446080147
Snam SpA,Utilities,2013,0.04019999999999999,0.154,0.559395377212207
Snap-On Inc,Industrials,2013,0.1002,0.1953,1.8434916817428828
Societe Generale SA,Financials,2013,0.0021180810631553307,0.073,0.023518438396933728
Sodexo SA,Consumer Discretionary,2013,0.0338,0.1047,0.951809070935063
SoftBank Group Corp,Communication Services,2013,0.078,0.295,0.4138308787844013
Sompo Holdings Inc,Financials,2013,0.012,0.033,0.12427461345636999
Sonic Healthcare Ltd,Health Care,2013,0.06804,0.12881,1.2401267066197132
Sonova Holding AG,Health Care,2013,0.13803790636515204,0.203,3.605653812654387
Sony Group Corp,Consumer Discretionary,2013,-0.008369999999999999,-0.05685,0.1807180168614592
Southern Co,Utilities,2013,0.0371,0.12369999999999999,0.6273516348716214
Southwest Airlines Co,Industrials,2013,0.0709,0.198,1.456394130819855
Spectris PLC,Information Technology,2013,0.10890000000000001,0.1679,1.810698249852455
Spirax Group PLC,Industrials,2013,0.1476,0.25129999999999997,3.330171277904943
Spirent Communications plc,Information Technology,2013,0.0584,0.0803,1.2189879873800353
St James's Place PLC,Financials,2013,0.0038,0.1962,0.07541799385050137
Standard Chartered PLC,Financials,2013,0.0051,0.0774,0.057892276208225506
Stanley Black & Decker Inc,Industrials,2013,0.0565,0.13699999999999998,0.9496527413064464
Stantec Inc,Industrials,2013,0.0776854050736615,0.1663,1.5237647886623416
Starbucks Corp,Consumer Discretionary,2013,0.25579999999999997,0.2554,5.709902909912675
State Street Corp,Financials,2013,0.0085,0.1115,0.11955895106869645
Steel Dynamics Inc,Materials,2013,0.023700000000000002,0.0575,0.6561183796955106
Stellantis NV,Consumer Discretionary,2013,0.00607,0.05223,0.1295572771121481
Stockland Corporation Ltd,Real Estate,2013,0.03834,0.06735000000000001,0.6522779872830259
Stora Enso Oyj,Materials,2013,0.0398,0.099,0.5316735992400756
Storebrand ASA,Financials,2013,0.0053,0.1066,0.02997926002632446
Straumann Holding AG,Health Care,2013,0.145,0.231,3.8063560535559073
Stryker Corp,Health Care,2013,0.1082,0.2052,2.065337924144337
Subaru Corp,Consumer Discretionary,2013,0.18100000000000002,0.304,1.5388008281603935
Subsea 7 SA,Energy,2013,0.0891,0.1391,0.43569419364043827
Sulzer AG,Industrials,2013,0.0414,0.0799,0.8648019994180185
Sumitomo Corp,Industrials,2013,0.037000000000000005,0.1,0.1731256168054712
Sumitomo Electric Industries Ltd,Consumer Discretionary,2013,0.06,0.059000000000000004,0.4128357774992457
Sumitomo Metal Mining Co Ltd,Materials,2013,0.078,0.095,0.6082835509577394
Sumitomo Mitsui Financial Group Inc,Financials,2013,0.009000000000000001,0.12300000000000001,0.033910734962099995
Sumitomo Mitsui Trust Group Inc,Financials,2013,0.006,0.071,0.039321878713776535
Sumitomo Realty & Development Co Ltd,Real Estate,2013,0.031,0.10400000000000001,0.43720204077342084
Sun Hung Kai Properties Ltd,Real Estate,2013,0.04003,0.05349,0.5526453872670941
Sun Life Financial Inc,Financials,2013,0.0086,0.122,0.12387993656923914
Suncor Energy Inc,Energy,2013,0.058499999999999996,0.1116,0.8209992568615739
Suncorp Group Ltd,Financials,2013,0.0077,0.094,0.20051188119188199
Suzuki Motor Corp,Consumer Discretionary,2013,0.07400000000000001,0.087,0.6313007645158732
Svenska Cellulosa Aktiebolaget SCA,Materials,2013,0.0555,0.126,0.8526026284195167
Svenska Handelsbanken AB,Financials,2013,0.005699999999999999,0.1272,0.10071544017850455
Swatch Group AG,Consumer Discretionary,2013,0.11345763371780988,0.14,1.8603886205532079
Swedbank AB,Financials,2013,0.0088,0.1533,0.11233682569301949
Swire Pacific Ltd,Industrials,2013,0.02653,0.04269,0.40496470708683613
Swiss Life Holding AG,Financials,2013,0.004521390878441233,0.07502,0.04060020180974869
Swiss Prime Site AG,Real Estate,2013,0.0208,0.059000000000000004,0.4185740132573963
Swiss Re AG,Financials,2013,0.017844851760267164,0.105,0.15989434112231574
Swisscom AG,Communication Services,2013,0.0818,0.2965,1.296627047983113
Sydbank A/S,Financials,2013,0.006999999999999999,0.09300000000000001,0.11098464183524795
Symrise AG,Materials,2013,0.079,0.1883,1.741006662389641
Synopsys Inc,Information Technology,2013,0.0873,0.1365,1.3936557466957902
Sysco Corp,Consumer Staples,2013,0.0802,0.1981,1.7755808731863123
Sysmex Corp,Health Care,2013,0.17600000000000002,0.156,4.540985344218141
T Rowe Price Group Inc,Financials,2013,0.2303,0.2408,3.945695067865495
T&D Holdings Inc,Financials,2013,0.013999999999999999,0.08199999999999999,0.06812870295234238
T-Mobile US Inc,Communication Services,2013,0.0046,0.0165,0.38391645004712904
TC Energy Corp,Energy,2013,0.0304,0.1023,0.7483686451742669
TDK Corp,Information Technology,2013,0.033,0.027000000000000003,0.6643932395064995
TE Connectivity PLC,Information Technology,2013,0.0819,0.182,1.2493200518966439
TFI International Inc,Industrials,2013,0.06555157845220835,0.1942,1.0727704677253014
TIS Inc,Information Technology,2013,0.062,0.052000000000000005,0.4642768864215167
TJX Companies Inc,Consumer Discretionary,2013,0.20929999999999999,0.5241,4.299377580323513
TMX Group Ltd,Financials,2013,0.013700589642154462,0.0722,0.19233947820132827
TOPPAN Holdings Inc,Industrials,2013,0.023,0.027000000000000003,0.27748273343500945
TP ICAP Group PLC,Financials,2013,0.013500000000000002,0.1659,0.20691992582268467
Taisei Corp,Industrials,2013,0.036000000000000004,0.08900000000000001,0.45393666416883266
Takeda Pharmaceutical Co Ltd,Health Care,2013,0.037000000000000005,0.045,0.9235745742763122
Tapestry Inc,Consumer Discretionary,2013,0.24170000000000003,0.3601,2.825771745853479
Target Corp,Consumer Staples,2013,0.0635,0.1807,1.1743895478808413
Tate & Lyle PLC,Consumer Staples,2013,0.0986,0.25129999999999997,1.2191789078025068
Taylor Wimpey PLC,Consumer Discretionary,2013,0.0934,0.1503,1.0455003348282472
Techtronic Industries Co Ltd,Industrials,2013,0.07182000000000001,0.16199000000000002,1.2294445731875743
Teck Resources Ltd,Materials,2013,0.0124,0.024300000000000002,0.31498762960441734
Tele2 AB,Communication Services,2013,0.0728,0.131,1.276950908909586
Telecom Italia SpA,Communication Services,2013,0.0207,0.084,0.2522461950928147
Telecom Plus PLC,Utilities,2013,0.09751947213657196,0.266,2.4695695233456836
Teleflex Inc,Health Care,2013,0.061399999999999996,0.1313,1.2121874826290595
Telefonaktiebolaget LM Ericsson,Information Technology,2013,0.0557,0.1101,1.1900123480674263
Telefonica SA,Communication Services,2013,0.02489,0.14189,0.5139011594016416
Telenor ASA,Communication Services,2013,0.0817,0.2173,1.320654442554672
Teleperformance SE,Industrials,2013,0.050635878099516744,0.10044,1.1602342751582198
Telia Company AB,Communication Services,2013,0.0704,0.16820000000000002,0.9371260895835163
Telstra Group Ltd,Communication Services,2013,0.10061,0.29645,1.9132956538065908
Telus Corp,Communication Services,2013,0.0636,0.18420000000000003,1.1630477503630843
Temenos AG,Information Technology,2013,0.10800000000000001,0.2658,2.041653615254448
Tenaris SA,Energy,2013,0.08239,0.19041,1.2011059828626758
Teradyne Inc,Information Technology,2013,0.1013,0.1307,1.6877634397522965
Terna Rete Elettrica Nazionale SpA,Utilities,2013,0.034300000000000004,0.1794,0.504303659834565
Terumo Corp,Health Care,2013,0.08,0.073,1.0611963864207932
Tesco PLC,Consumer Staples,2013,0.0196,0.16510000000000002,0.35039933894027453
Tesla Inc,Consumer Discretionary,2013,0.0049,0.0246,3.4564175179286805
Teva Pharmaceutical Industries Ltd,Health Care,2013,0.0926,0.18969999999999998,1.006410474247624
Texas Instruments Inc,Information Technology,2013,0.1539,0.2662,3.250925435548872
Textron Inc,Industrials,2013,0.0436,0.1386,0.7959204324340979
Thales SA,Industrials,2013,0.0291,0.1475,0.4808060417057734
Thermo Fisher Scientific Inc,Health Care,2013,0.07519999999999999,0.14980000000000002,1.1695854290163143
Thomson Reuters Corp,Industrials,2013,0.0489,0.0934,1.1059272872785277
Tietoevry Oyj,Information Technology,2013,0.1074,0.2519,1.6329628422943958
Toho Co Ltd (Tokyo),Communication Services,2013,0.05132,0.07564,1.3773528577947112
Tokio Marine Holdings Inc,Financials,2013,0.015,0.073,0.14570107937521817
Tokyo Electron Ltd,Information Technology,2013,0.044000000000000004,-0.033,1.9113264330415138
Tokyo Gas Co Ltd,Utilities,2013,0.077,0.11199999999999999,0.7106286446277418
Tokyu Corp,Industrials,2013,0.031,0.114,0.470018281477571
Tomra Systems ASA,Industrials,2013,0.08032769676900274,0.1654,1.3837879642539057
Toray Industries Inc,Materials,2013,0.057,0.075,0.6736123361999314
Toromont Industries Ltd,Industrials,2013,0.1246,0.214,2.05111230624684
Toronto-Dominion Bank,Financials,2013,0.0087,0.159,0.10444856625832306
TotalEnergies SE,Energy,2013,0.0547,0.13470000000000001,0.544955447441782
Tourmaline Oil Corp,Energy,2013,0.08599,0.06616124644004867,1.2249235334717106
Toyota Industries Corp,Industrials,2013,0.039,0.057,0.43747479383191945
Toyota Motor Corp,Consumer Discretionary,2013,0.063,0.13699999999999998,0.5442288406386963
Toyota Tsusho Corp,Industrials,2013,0.043,0.084,0.22167880636152254
Tractor Supply Co,Consumer Discretionary,2013,0.1884,0.292,5.266319855428982
Trane Technologies PLC,Industrials,2013,0.05226,0.13715,0.9728162757707316
TransDigm Group Inc,Industrials,2013,0.06860000000000001,-0.4675,1.5244288862425202
Transurban Group,Industrials,2013,0.02197,0.06202,0.8165176970170559
Travelers Companies Inc,Financials,2013,0.0352,0.155,0.3308646849958284
Travis Perkins PLC,Industrials,2013,0.0567,0.10460000000000001,0.9780217879717077
Treasury Wine Estates Ltd,Consumer Staples,2013,0.028239999999999998,0.03856,0.79368282227676
Trelleborg AB,Industrials,2013,0.07977000000000001,0.14768,1.0155841424340029
Trend Micro Inc,Information Technology,2013,0.133,0.153,1.6242376109794103
Trimble Inc,Information Technology,2013,0.10210000000000001,0.1689,1.8171010658990119
Truist Financial Corp,Financials,2013,0.012,0.094,0.15001522859864908
Tryg A/S,Financials,2013,0.048339999999999994,0.22899999999999998,0.8997298818645574
Tyson Foods Inc,Consumer Staples,2013,0.057800000000000004,0.13849999999999998,0.6800769383181666
UBS Group AG,Financials,2013,0.004499587744180838,0.075,0.0682603448158571
UDR Inc,Real Estate,2013,0.022099999999999998,0.0548,1.1514050734573116
UPM-Kymmene Oyj,Materials,2013,0.0432,0.083,0.5733097936417516
US Bancorp,Financials,2013,0.0154,0.147,0.1994407856328364
Ucb SA,Health Care,2013,0.0323,0.0681,1.2498147643991293
Ulta Beauty Inc,Consumer Discretionary,2013,0.1434,0.2285,3.688394344928859
Umicore SA,Materials,2013,0.052450000000000004,0.1142,1.0310095526809362
UniCredit SpA,Financials,2013,0.0023799999999999997,0.04173,0.04071883216296255
Unibail-Rodamco-Westfield SE,Real Estate,2013,0.0315,0.0757,0.6099507765238569
Unicharm Corp,Consumer Staples,2013,0.099,0.08199999999999999,2.591203014229724
Unilever PLC,Consumer Staples,2013,0.09910000000000001,0.2667,2.111510562236865
Union Pacific Corp,Industrials,2013,0.1011,0.2443,2.0224241454504317
Unipol Assicurazioni SpA,Financials,2013,0.0021605919302381533,0.0337,0.03670663624395157
